"","edad","sexo","year","poblacion"
"5022",86,"Mujeres",1993,56653
"5023",87,"Hombres",1993,23301
"5024",87,"Mujeres",1993,49126
"5025",88,"Hombres",1993,17614
"5026",88,"Mujeres",1993,40162
"5027",89,"Hombres",1993,14417
"5028",89,"Mujeres",1993,33055
"5029",90,"Hombres",1993,11305
"5030",90,"Mujeres",1993,27354
"5031",91,"Hombres",1993,8280
"5032",91,"Mujeres",1993,19764
"5033",92,"Hombres",1993,6016
"5034",92,"Mujeres",1993,16659
"5035",93,"Hombres",1993,3606
"5036",93,"Mujeres",1993,9305
"5037",94,"Hombres",1993,2468
"5038",94,"Mujeres",1993,7018
"5039",95,"Hombres",1993,1677
"5040",95,"Mujeres",1993,4804
"5041",96,"Hombres",1993,1166
"5042",96,"Mujeres",1993,3615
"5043",97,"Hombres",1993,774
"5044",97,"Mujeres",1993,2421
"5045",98,"Hombres",1993,449
"5046",98,"Mujeres",1993,1524
"5047",99,"Hombres",1993,264
"5048",99,"Mujeres",1993,923
"5049",100,"Hombres",1993,686
"5050",100,"Mujeres",1993,2112
"5051",0,"Hombres",1992,201958
"5052",0,"Mujeres",1992,188998
"5053",1,"Hombres",1992,200588
"5054",1,"Mujeres",1992,190004
"5055",2,"Hombres",1992,204296
"5056",2,"Mujeres",1992,193421
"5057",3,"Hombres",1992,205599
"5058",3,"Mujeres",1992,194207
"5059",4,"Hombres",1992,212305
"5060",4,"Mujeres",1992,201229
"5061",5,"Hombres",1992,217253
"5062",5,"Mujeres",1992,207125
"5063",6,"Hombres",1992,228628
"5064",6,"Mujeres",1992,217040
"5065",7,"Hombres",1992,243174
"5066",7,"Mujeres",1992,231086
"5067",8,"Hombres",1992,248815
"5068",8,"Mujeres",1992,236763
"5069",9,"Hombres",1992,266060
"5070",9,"Mujeres",1992,252889
"5071",10,"Hombres",1992,277461
"5072",10,"Mujeres",1992,263114
"5073",11,"Hombres",1992,292208
"5074",11,"Mujeres",1992,278457
"5075",12,"Hombres",1992,306397
"5076",12,"Mujeres",1992,292557
"5077",13,"Hombres",1992,324741
"5078",13,"Mujeres",1992,308848
"5079",14,"Hombres",1992,331322
"5080",14,"Mujeres",1992,314655
"5081",15,"Hombres",1992,343594
"5082",15,"Mujeres",1992,328777
"5083",16,"Hombres",1992,346446
"5084",16,"Mujeres",1992,330755
"5085",17,"Hombres",1992,343405
"5086",17,"Mujeres",1992,330017
"5087",18,"Hombres",1992,339811
"5088",18,"Mujeres",1992,325646
"5089",19,"Hombres",1992,343544
"5090",19,"Mujeres",1992,327063
"5091",20,"Hombres",1992,339098
"5092",20,"Mujeres",1992,322111
"5093",21,"Hombres",1992,335354
"5094",21,"Mujeres",1992,320504
"5095",22,"Hombres",1992,330707
"5096",22,"Mujeres",1992,317333
"5097",23,"Hombres",1992,328578
"5098",23,"Mujeres",1992,316108
"5099",24,"Hombres",1992,332085
"5100",24,"Mujeres",1992,321305
"5101",25,"Hombres",1992,327040
"5102",25,"Mujeres",1992,316142
"5103",26,"Hombres",1992,325832
"5104",26,"Mujeres",1992,316857
"5105",27,"Hombres",1992,329323
"5106",27,"Mujeres",1992,321727
"5107",28,"Hombres",1992,316230
"5108",28,"Mujeres",1992,307671
"5109",29,"Hombres",1992,304088
"5110",29,"Mujeres",1992,298940
"5111",30,"Hombres",1992,298524
"5112",30,"Mujeres",1992,294421
"5113",31,"Hombres",1992,302423
"5114",31,"Mujeres",1992,299688
"5115",32,"Hombres",1992,294237
"5116",32,"Mujeres",1992,291662
"5117",33,"Hombres",1992,290075
"5118",33,"Mujeres",1992,287762
"5119",34,"Hombres",1992,284944
"5120",34,"Mujeres",1992,283295
"5121",35,"Hombres",1992,266091
"5122",35,"Mujeres",1992,265620
"5123",36,"Hombres",1992,259596
"5124",36,"Mujeres",1992,259486
"5125",37,"Hombres",1992,249287
"5126",37,"Mujeres",1992,249955
"5127",38,"Hombres",1992,252502
"5128",38,"Mujeres",1992,251311
"5129",39,"Hombres",1992,254320
"5130",39,"Mujeres",1992,252277
"5131",40,"Hombres",1992,237951
"5132",40,"Mujeres",1992,237158
"5133",41,"Hombres",1992,235386
"5134",41,"Mujeres",1992,234516
"5135",42,"Hombres",1992,243547
"5136",42,"Mujeres",1992,245665
"5137",43,"Hombres",1992,257657
"5138",43,"Mujeres",1992,259815
"5139",44,"Hombres",1992,237160
"5140",44,"Mujeres",1992,237973
"5141",45,"Hombres",1992,225807
"5142",45,"Mujeres",1992,229409
"5143",46,"Hombres",1992,241880
"5144",46,"Mujeres",1992,245848
"5145",47,"Hombres",1992,228268
"5146",47,"Mujeres",1992,232480
"5147",48,"Hombres",1992,228394
"5148",48,"Mujeres",1992,230756
"5149",49,"Hombres",1992,197956
"5150",49,"Mujeres",1992,201272
"5151",50,"Hombres",1992,184169
"5152",50,"Mujeres",1992,185641
"5153",51,"Hombres",1992,229337
"5154",51,"Mujeres",1992,234262
"5155",52,"Hombres",1992,150585
"5156",52,"Mujeres",1992,158269
"5157",53,"Hombres",1992,172795
"5158",53,"Mujeres",1992,181167
"5159",54,"Hombres",1992,196408
"5160",54,"Mujeres",1992,205531
"5161",55,"Hombres",1992,219144
"5162",55,"Mujeres",1992,236163
"5163",56,"Hombres",1992,213419
"5164",56,"Mujeres",1992,225917
"5165",57,"Hombres",1992,212632
"5166",57,"Mujeres",1992,226553
"5167",58,"Hombres",1992,221895
"5168",58,"Mujeres",1992,236491
"5169",59,"Hombres",1992,219832
"5170",59,"Mujeres",1992,235631
"5171",60,"Hombres",1992,211408
"5172",60,"Mujeres",1992,225528
"5173",61,"Hombres",1992,212475
"5174",61,"Mujeres",1992,233332
"5175",62,"Hombres",1992,200382
"5176",62,"Mujeres",1992,221066
"5177",63,"Hombres",1992,198605
"5178",63,"Mujeres",1992,221621
"5179",64,"Hombres",1992,186276
"5180",64,"Mujeres",1992,208373
"5181",65,"Hombres",1992,187303
"5182",65,"Mujeres",1992,211400
"5183",66,"Hombres",1992,176128
"5184",66,"Mujeres",1992,205138
"5185",67,"Hombres",1992,171215
"5186",67,"Mujeres",1992,201723
"5187",68,"Hombres",1992,165480
"5188",68,"Mujeres",1992,194602
"5189",69,"Hombres",1992,159024
"5190",69,"Mujeres",1992,196094
"5191",70,"Hombres",1992,149567
"5192",70,"Mujeres",1992,177494
"5193",71,"Hombres",1992,131428
"5194",71,"Mujeres",1992,175154
"5195",72,"Hombres",1992,109876
"5196",72,"Mujeres",1992,150257
"5197",73,"Hombres",1992,104134
"5198",73,"Mujeres",1992,150872
"5199",74,"Hombres",1992,96190
"5200",74,"Mujeres",1992,141578
"5201",75,"Hombres",1992,90902
"5202",75,"Mujeres",1992,135815
"5203",76,"Hombres",1992,87642
"5204",76,"Mujeres",1992,134307
"5205",77,"Hombres",1992,83175
"5206",77,"Mujeres",1992,130942
"5207",78,"Hombres",1992,77256
"5208",78,"Mujeres",1992,123633
"5209",79,"Hombres",1992,72158
"5210",79,"Mujeres",1992,119054
"5211",80,"Hombres",1992,64583
"5212",80,"Mujeres",1992,108204
"5213",81,"Hombres",1992,58816
"5214",81,"Mujeres",1992,104483
"5215",82,"Hombres",1992,51571
"5216",82,"Mujeres",1992,90735
"5217",83,"Hombres",1992,45367
"5218",83,"Mujeres",1992,81813
"5219",84,"Hombres",1992,38140
"5220",84,"Mujeres",1992,71654
"5221",85,"Hombres",1992,31641
"5222",85,"Mujeres",1992,63073
"5223",86,"Hombres",1992,27212
"5224",86,"Mujeres",1992,55271
"5225",87,"Hombres",1992,20847
"5226",87,"Mujeres",1992,46027
"5227",88,"Hombres",1992,17481
"5228",88,"Mujeres",1992,38412
"5229",89,"Hombres",1992,13972
"5230",89,"Mujeres",1992,32299
"5231",90,"Hombres",1992,10336
"5232",90,"Mujeres",1992,24036
"5233",91,"Hombres",1992,7797
"5234",91,"Mujeres",1992,20768
"5235",92,"Hombres",1992,4793
"5236",92,"Mujeres",1992,11994
"5237",93,"Hombres",1992,3400
"5238",93,"Mujeres",1992,9231
"5239",94,"Hombres",1992,2327
"5240",94,"Mujeres",1992,6540
"5241",95,"Hombres",1992,1745
"5242",95,"Mujeres",1992,5089
"5243",96,"Hombres",1992,1144
"5244",96,"Mujeres",1992,3467
"5245",97,"Hombres",1992,679
"5246",97,"Mujeres",1992,2284
"5247",98,"Hombres",1992,417
"5248",98,"Mujeres",1992,1417
"5249",99,"Hombres",1992,289
"5250",99,"Mujeres",1992,1010
"5251",100,"Hombres",1992,692
"5252",100,"Mujeres",1992,2178
"5253",0,"Hombres",1991,200815
"5254",0,"Mujeres",1991,189824
"5255",1,"Hombres",1991,203826
"5256",1,"Mujeres",1991,192789
"5257",2,"Hombres",1991,205013
"5258",2,"Mujeres",1991,193504
"5259",3,"Hombres",1991,211688
"5260",3,"Mujeres",1991,200543
"5261",4,"Hombres",1991,216488
"5262",4,"Mujeres",1991,206319
"5263",5,"Hombres",1991,227811
"5264",5,"Mujeres",1991,216158
"5265",6,"Hombres",1991,242573
"5266",6,"Mujeres",1991,230458
"5267",7,"Hombres",1991,247900
"5268",7,"Mujeres",1991,235790
"5269",8,"Hombres",1991,265145
"5270",8,"Mujeres",1991,251822
"5271",9,"Hombres",1991,276265
"5272",9,"Mujeres",1991,261847
"5273",10,"Hombres",1991,290685
"5274",10,"Mujeres",1991,276887
"5275",11,"Hombres",1991,304882
"5276",11,"Mujeres",1991,291082
"5277",12,"Hombres",1991,323046
"5278",12,"Mujeres",1991,307194
"5279",13,"Hombres",1991,329531
"5280",13,"Mujeres",1991,312944
"5281",14,"Hombres",1991,341988
"5282",14,"Mujeres",1991,327222
"5283",15,"Hombres",1991,345050
"5284",15,"Mujeres",1991,329371
"5285",16,"Hombres",1991,342044
"5286",16,"Mujeres",1991,328638
"5287",17,"Hombres",1991,338692
"5288",17,"Mujeres",1991,324462
"5289",18,"Hombres",1991,342764
"5290",18,"Mujeres",1991,326060
"5291",19,"Hombres",1991,338439
"5292",19,"Mujeres",1991,320993
"5293",20,"Hombres",1991,334703
"5294",20,"Mujeres",1991,319568
"5295",21,"Hombres",1991,329967
"5296",21,"Mujeres",1991,316245
"5297",22,"Hombres",1991,327843
"5298",22,"Mujeres",1991,314946
"5299",23,"Hombres",1991,331460
"5300",23,"Mujeres",1991,320166
"5301",24,"Hombres",1991,326510
"5302",24,"Mujeres",1991,315115
"5303",25,"Hombres",1991,325328
"5304",25,"Mujeres",1991,315760
"5305",26,"Hombres",1991,328595
"5306",26,"Mujeres",1991,320511
"5307",27,"Hombres",1991,315678
"5308",27,"Mujeres",1991,306600
"5309",28,"Hombres",1991,303486
"5310",28,"Mujeres",1991,297828
"5311",29,"Hombres",1991,297942
"5312",29,"Mujeres",1991,293324
"5313",30,"Hombres",1991,301641
"5314",30,"Mujeres",1991,298718
"5315",31,"Hombres",1991,293512
"5316",31,"Mujeres",1991,290549
"5317",32,"Hombres",1991,289493
"5318",32,"Mujeres",1991,286732
"5319",33,"Hombres",1991,284377
"5320",33,"Mujeres",1991,282356
"5321",34,"Hombres",1991,265509
"5322",34,"Mujeres",1991,264781
"5323",35,"Hombres",1991,259123
"5324",35,"Mujeres",1991,258705
"5325",36,"Hombres",1991,248832
"5326",36,"Mujeres",1991,249304
"5327",37,"Hombres",1991,252131
"5328",37,"Mujeres",1991,250629
"5329",38,"Hombres",1991,254005
"5330",38,"Mujeres",1991,251758
"5331",39,"Hombres",1991,237788
"5332",39,"Mujeres",1991,236693
"5333",40,"Hombres",1991,235376
"5334",40,"Mujeres",1991,234238
"5335",41,"Hombres",1991,243429
"5336",41,"Mujeres",1991,245239
"5337",42,"Hombres",1991,257662
"5338",42,"Mujeres",1991,259560
"5339",43,"Hombres",1991,237308
"5340",43,"Mujeres",1991,237832
"5341",44,"Hombres",1991,225964
"5342",44,"Mujeres",1991,229227
"5343",45,"Hombres",1991,242279
"5344",45,"Mujeres",1991,245881
"5345",46,"Hombres",1991,228688
"5346",46,"Mujeres",1991,232371
"5347",47,"Hombres",1991,228853
"5348",47,"Mujeres",1991,230754
"5349",48,"Hombres",1991,198466
"5350",48,"Mujeres",1991,201359
"5351",49,"Hombres",1991,184687
"5352",49,"Mujeres",1991,185652
"5353",50,"Hombres",1991,230102
"5354",50,"Mujeres",1991,234458
"5355",51,"Hombres",1991,151129
"5356",51,"Mujeres",1991,158388
"5357",52,"Hombres",1991,173446
"5358",52,"Mujeres",1991,181344
"5359",53,"Hombres",1991,197278
"5360",53,"Mujeres",1991,205746
"5361",54,"Hombres",1991,220453
"5362",54,"Mujeres",1991,236779
"5363",55,"Hombres",1991,214628
"5364",55,"Mujeres",1991,226293
"5365",56,"Hombres",1991,214085
"5366",56,"Mujeres",1991,227032
"5367",57,"Hombres",1991,223673
"5368",57,"Mujeres",1991,237095
"5369",58,"Hombres",1991,221859
"5370",58,"Mujeres",1991,236410
"5371",59,"Hombres",1991,213555
"5372",59,"Mujeres",1991,226278
"5373",60,"Hombres",1991,214903
"5374",60,"Mujeres",1991,234409
"5375",61,"Hombres",1991,202917
"5376",61,"Mujeres",1991,222117
"5377",62,"Hombres",1991,201412
"5378",62,"Mujeres",1991,222977
"5379",63,"Hombres",1991,189373
"5380",63,"Mujeres",1991,209799
"5381",64,"Hombres",1991,190802
"5382",64,"Mujeres",1991,213004
"5383",65,"Hombres",1991,179764
"5384",65,"Mujeres",1991,206931
"5385",66,"Hombres",1991,175041
"5386",66,"Mujeres",1991,203734
"5387",67,"Hombres",1991,169694
"5388",67,"Mujeres",1991,196778
"5389",68,"Hombres",1991,163458
"5390",68,"Mujeres",1991,198521
"5391",69,"Hombres",1991,154163
"5392",69,"Mujeres",1991,180033
"5393",70,"Hombres",1991,135936
"5394",70,"Mujeres",1991,178202
"5395",71,"Hombres",1991,113981
"5396",71,"Mujeres",1991,153027
"5397",72,"Hombres",1991,108600
"5398",72,"Mujeres",1991,154113
"5399",73,"Hombres",1991,100624
"5400",73,"Mujeres",1991,144960
"5401",74,"Hombres",1991,95382
"5402",74,"Mujeres",1991,139480
"5403",75,"Hombres",1991,92432
"5404",75,"Mujeres",1991,138592
"5405",76,"Hombres",1991,88376
"5406",76,"Mujeres",1991,135484
"5407",77,"Hombres",1991,82581
"5408",77,"Mujeres",1991,128602
"5409",78,"Hombres",1991,77628
"5410",78,"Mujeres",1991,124643
"5411",79,"Hombres",1991,70136
"5412",79,"Mujeres",1991,114071
"5413",80,"Hombres",1991,64503
"5414",80,"Mujeres",1991,110936
"5415",81,"Hombres",1991,57060
"5416",81,"Mujeres",1991,97260
"5417",82,"Hombres",1991,50791
"5418",82,"Mujeres",1991,88469
"5419",83,"Hombres",1991,43184
"5420",83,"Mujeres",1991,78325
"5421",84,"Hombres",1991,36232
"5422",84,"Mujeres",1991,69587
"5423",85,"Hombres",1991,31535
"5424",85,"Mujeres",1991,61964
"5425",86,"Hombres",1991,24642
"5426",86,"Mujeres",1991,52234
"5427",87,"Hombres",1991,21065
"5428",87,"Mujeres",1991,44351
"5429",88,"Hombres",1991,16900
"5430",88,"Mujeres",1991,37950
"5431",89,"Hombres",1991,12914
"5432",89,"Mujeres",1991,28779
"5433",90,"Hombres",1991,9922
"5434",90,"Mujeres",1991,25695
"5435",91,"Hombres",1991,6257
"5436",91,"Mujeres",1991,15127
"5437",92,"Hombres",1991,4603
"5438",92,"Mujeres",1991,11939
"5439",93,"Hombres",1991,3241
"5440",93,"Mujeres",1991,8756
"5441",94,"Hombres",1991,2497
"5442",94,"Mujeres",1991,6942
"5443",95,"Hombres",1991,1665
"5444",95,"Mujeres",1991,4717
"5445",96,"Hombres",1991,1039
"5446",96,"Mujeres",1991,3267
"5447",97,"Hombres",1991,615
"5448",97,"Mujeres",1991,2063
"5449",98,"Hombres",1991,461
"5450",98,"Mujeres",1991,1476
"5451",99,"Hombres",1991,277
"5452",99,"Mujeres",1991,938
"5453",100,"Hombres",1991,723
"5454",100,"Mujeres",1991,2217
"5455",0,"Hombres",1990,206812
"5456",0,"Mujeres",1990,194443
"5457",1,"Hombres",1990,208275
"5458",1,"Mujeres",1990,195894
"5459",2,"Hombres",1990,213509
"5460",2,"Mujeres",1990,201367
"5461",3,"Hombres",1990,218115
"5462",3,"Mujeres",1990,206969
"5463",4,"Hombres",1990,228787
"5464",4,"Mujeres",1990,216489
"5465",5,"Hombres",1990,242642
"5466",5,"Mujeres",1990,229673
"5467",6,"Hombres",1990,247943
"5468",6,"Mujeres",1990,235214
"5469",7,"Hombres",1990,265118
"5470",7,"Mujeres",1990,250969
"5471",8,"Hombres",1990,277211
"5472",8,"Mujeres",1990,262033
"5473",9,"Hombres",1990,290832
"5474",9,"Mujeres",1990,276863
"5475",10,"Hombres",1990,304657
"5476",10,"Mujeres",1990,290522
"5477",11,"Hombres",1990,322677
"5478",11,"Mujeres",1990,306386
"5479",12,"Hombres",1990,329337
"5480",12,"Mujeres",1990,312519
"5481",13,"Hombres",1990,341656
"5482",13,"Mujeres",1990,326404
"5483",14,"Hombres",1990,344867
"5484",14,"Mujeres",1990,328661
"5485",15,"Hombres",1990,342179
"5486",15,"Mujeres",1990,328001
"5487",16,"Hombres",1990,338927
"5488",16,"Mujeres",1990,323859
"5489",17,"Hombres",1990,342784
"5490",17,"Mujeres",1990,325785
"5491",18,"Hombres",1990,338642
"5492",18,"Mujeres",1990,320678
"5493",19,"Hombres",1990,335291
"5494",19,"Mujeres",1990,319636
"5495",20,"Hombres",1990,330657
"5496",20,"Mujeres",1990,316401
"5497",21,"Hombres",1990,328642
"5498",21,"Mujeres",1990,315270
"5499",22,"Hombres",1990,332864
"5500",22,"Mujeres",1990,320701
"5501",23,"Hombres",1990,328749
"5502",23,"Mujeres",1990,316614
"5503",24,"Hombres",1990,327249
"5504",24,"Mujeres",1990,316785
"5505",25,"Hombres",1990,330762
"5506",25,"Mujeres",1990,321967
"5507",26,"Hombres",1990,317824
"5508",26,"Mujeres",1990,308120
"5509",27,"Hombres",1990,305710
"5510",27,"Mujeres",1990,299158
"5511",28,"Hombres",1990,299840
"5512",28,"Mujeres",1990,294529
"5513",29,"Hombres",1990,302251
"5514",29,"Mujeres",1990,300033
"5515",30,"Hombres",1990,294414
"5516",30,"Mujeres",1990,291370
"5517",31,"Hombres",1990,290837
"5518",31,"Mujeres",1990,287377
"5519",32,"Hombres",1990,285476
"5520",32,"Mujeres",1990,282794
"5521",33,"Hombres",1990,266370
"5522",33,"Mujeres",1990,265143
"5523",34,"Hombres",1990,259972
"5524",34,"Mujeres",1990,259017
"5525",35,"Hombres",1990,249377
"5526",35,"Mujeres",1990,249700
"5527",36,"Hombres",1990,252649
"5528",36,"Mujeres",1990,250589
"5529",37,"Hombres",1990,254439
"5530",37,"Mujeres",1990,251858
"5531",38,"Hombres",1990,238542
"5532",38,"Mujeres",1990,236958
"5533",39,"Hombres",1990,236164
"5534",39,"Mujeres",1990,234764
"5535",40,"Hombres",1990,244058
"5536",40,"Mujeres",1990,245401
"5537",41,"Hombres",1990,258574
"5538",41,"Mujeres",1990,260147
"5539",42,"Hombres",1990,238122
"5540",42,"Mujeres",1990,238273
"5541",43,"Hombres",1990,226863
"5542",43,"Mujeres",1990,229616
"5543",44,"Hombres",1990,243042
"5544",44,"Mujeres",1990,246279
"5545",45,"Hombres",1990,229753
"5546",45,"Mujeres",1990,232732
"5547",46,"Hombres",1990,229801
"5548",46,"Mujeres",1990,231224
"5549",47,"Hombres",1990,199485
"5550",47,"Mujeres",1990,201818
"5551",48,"Hombres",1990,185731
"5552",48,"Mujeres",1990,185997
"5553",49,"Hombres",1990,231536
"5554",49,"Mujeres",1990,235231
"5555",50,"Hombres",1990,152193
"5556",50,"Mujeres",1990,158943
"5557",51,"Hombres",1990,174753
"5558",51,"Mujeres",1990,182048
"5559",52,"Hombres",1990,198873
"5560",52,"Mujeres",1990,206319
"5561",53,"Hombres",1990,222115
"5562",53,"Mujeres",1990,237992
"5563",54,"Hombres",1990,216458
"5564",54,"Mujeres",1990,227137
"5565",55,"Hombres",1990,216062
"5566",55,"Mujeres",1990,228037
"5567",56,"Hombres",1990,225931
"5568",56,"Mujeres",1990,238140
"5569",57,"Hombres",1990,224186
"5570",57,"Mujeres",1990,237591
"5571",58,"Hombres",1990,215998
"5572",58,"Mujeres",1990,227243
"5573",59,"Hombres",1990,217621
"5574",59,"Mujeres",1990,235856
"5575",60,"Hombres",1990,205447
"5576",60,"Mujeres",1990,223117
"5577",61,"Hombres",1990,204405
"5578",61,"Mujeres",1990,224538
"5579",62,"Hombres",1990,192246
"5580",62,"Mujeres",1990,211140
"5581",63,"Hombres",1990,193843
"5582",63,"Mujeres",1990,214430
"5583",64,"Hombres",1990,183121
"5584",64,"Mujeres",1990,208507
"5585",65,"Hombres",1990,178466
"5586",65,"Mujeres",1990,205388
"5587",66,"Hombres",1990,173308
"5588",66,"Mujeres",1990,198354
"5589",67,"Hombres",1990,167446
"5590",67,"Mujeres",1990,200663
"5591",68,"Hombres",1990,158348
"5592",68,"Mujeres",1990,182048
"5593",69,"Hombres",1990,140294
"5594",69,"Mujeres",1990,180689
"5595",70,"Hombres",1990,117796
"5596",70,"Mujeres",1990,155217
"5597",71,"Hombres",1990,112635
"5598",71,"Mujeres",1990,157099
"5599",72,"Hombres",1990,104807
"5600",72,"Mujeres",1990,147847
"5601",73,"Hombres",1990,99763
"5602",73,"Mujeres",1990,142917
"5603",74,"Hombres",1990,97327
"5604",74,"Mujeres",1990,142464
"5605",75,"Hombres",1990,93431
"5606",75,"Mujeres",1990,139875
"5607",76,"Hombres",1990,87859
"5608",76,"Mujeres",1990,133363
"5609",77,"Hombres",1990,83130
"5610",77,"Mujeres",1990,129846
"5611",78,"Hombres",1990,75687
"5612",78,"Mujeres",1990,119512
"5613",79,"Hombres",1990,70225
"5614",79,"Mujeres",1990,117361
"5615",80,"Hombres",1990,62410
"5616",80,"Mujeres",1990,103632
"5617",81,"Hombres",1990,56432
"5618",81,"Mujeres",1990,95257
"5619",82,"Hombres",1990,48573
"5620",82,"Mujeres",1990,84973
"5621",83,"Hombres",1990,40943
"5622",83,"Mujeres",1990,76373
"5623",84,"Hombres",1990,36260
"5624",84,"Mujeres",1990,69099
"5625",85,"Hombres",1990,28669
"5626",85,"Mujeres",1990,58690
"5627",86,"Hombres",1990,25094
"5628",86,"Mujeres",1990,50769
"5629",87,"Hombres",1990,20441
"5630",87,"Mujeres",1990,43724
"5631",88,"Hombres",1990,15812
"5632",88,"Mujeres",1990,33753
"5633",89,"Hombres",1990,12639
"5634",89,"Mujeres",1990,31239
"5635",90,"Hombres",1990,7933
"5636",90,"Mujeres",1990,18659
"5637",91,"Hombres",1990,6095
"5638",91,"Mujeres",1990,15162
"5639",92,"Hombres",1990,4394
"5640",92,"Mujeres",1990,11267
"5641",93,"Hombres",1990,3441
"5642",93,"Mujeres",1990,9075
"5643",94,"Hombres",1990,2292
"5644",94,"Mujeres",1990,6109
"5645",95,"Hombres",1990,1423
"5646",95,"Mujeres",1990,4304
"5647",96,"Hombres",1990,843
"5648",96,"Mujeres",1990,2858
"5649",97,"Hombres",1990,664
"5650",97,"Mujeres",1990,1954
"5651",98,"Hombres",1990,398
"5652",98,"Mujeres",1990,1273
"5653",99,"Hombres",1990,331
"5654",99,"Mujeres",1990,1043
"5655",100,"Hombres",1990,909
"5656",100,"Mujeres",1990,2318
"5657",0,"Hombres",1989,211736
"5658",0,"Mujeres",1989,198409
"5659",1,"Hombres",1989,215361
"5660",1,"Mujeres",1989,202222
"5661",2,"Hombres",1989,219763
"5662",2,"Mujeres",1989,207651
"5663",3,"Hombres",1989,229794
"5664",3,"Mujeres",1989,216824
"5665",4,"Hombres",1989,242723
"5666",4,"Mujeres",1989,228884
"5667",5,"Hombres",1989,247978
"5668",5,"Mujeres",1989,234635
"5669",6,"Hombres",1989,265090
"5670",6,"Mujeres",1989,250127
"5671",7,"Hombres",1989,278161
"5672",7,"Mujeres",1989,262236
"5673",8,"Hombres",1989,290974
"5674",8,"Mujeres",1989,276835
"5675",9,"Hombres",1989,304437
"5676",9,"Mujeres",1989,289982
"5677",10,"Hombres",1989,322290
"5678",10,"Mujeres",1989,305561
"5679",11,"Hombres",1989,329121
"5680",11,"Mujeres",1989,312073
"5681",12,"Hombres",1989,341286
"5682",12,"Mujeres",1989,325570
"5683",13,"Hombres",1989,344661
"5684",13,"Mujeres",1989,327935
"5685",14,"Hombres",1989,342267
"5686",14,"Mujeres",1989,327353
"5687",15,"Hombres",1989,339071
"5688",15,"Mujeres",1989,323230
"5689",16,"Hombres",1989,342761
"5690",16,"Mujeres",1989,325500
"5691",17,"Hombres",1989,338807
